2021-06-11 19:55:34.771 [main] INFO  com.course.Application - Starting Application v1.0-SNAPSHOT on LAPTOP-LMMPH4VI with PID 19656 (C:\Users\darli\.ssh\workspace\muke\AutoTest\Chapter13\target\Chapter13-1.0-SNAPSHOT.jar started by darli in C:\Users\darli\.ssh\workspace\muke\AutoTest\Chapter13\target)
2021-06-11 19:56:47.133 [http-nio-8080-exec-3] INFO  com.course.controller.UserManger - userOld is :User(id=1, userName=tt, password=123, age=26, sex=0, permission=0, isDelete=0)
2021-06-11 19:56:47.134 [http-nio-8080-exec-3] INFO  com.course.controller.UserManger - 登录成功------>用户是tt
2021-06-11 19:56:47.269 [http-nio-8080-exec-5] INFO  com.course.controller.UserManger - verifyCookie方法获取到的cookie是[Ljavax.servlet.http.Cookie;@eee2965
2021-06-11 19:56:47.279 [http-nio-8080-exec-5] INFO  com.course.controller.UserManger - addUser方法执行成功，插入数据条数1
2021-06-11 19:56:47.302 [http-nio-8080-exec-7] INFO  com.course.controller.UserManger - verifyCookie方法获取到的cookie是[Ljavax.servlet.http.Cookie;@5f7b0b48
2021-06-11 19:56:47.325 [http-nio-8080-exec-7] INFO  com.course.controller.UserManger - getUserInfo查询到的用户数量是1
2021-06-11 19:56:47.383 [http-nio-8080-exec-9] INFO  com.course.controller.UserManger - verifyCookie方法获取到的cookie是[Ljavax.servlet.http.Cookie;@479a6e99
2021-06-11 19:56:47.385 [http-nio-8080-exec-9] INFO  com.course.controller.UserManger - getUserInfo查询到的用户数量是2
2021-06-11 19:56:47.462 [http-nio-8080-exec-1] INFO  com.course.controller.UserManger - verifyCookie方法获取到的cookie是[Ljavax.servlet.http.Cookie;@a1c43f9
2021-06-11 19:56:47.466 [http-nio-8080-exec-1] INFO  com.course.controller.UserManger - 调用SQL更新用户信息成功
2021-06-11 19:56:47.467 [http-nio-8080-exec-1] INFO  com.course.controller.UserManger - 调用SQL更新的用户是：12
2021-06-11 19:56:47.468 [http-nio-8080-exec-1] INFO  com.course.controller.UserManger - 更新后查到的user是:User(id=12, userName=小兰9, password=111, age=19, sex=1, permission=14, isDelete=0)
2021-06-11 19:56:47.492 [http-nio-8080-exec-3] INFO  com.course.controller.UserManger - verifyCookie方法获取到的cookie是[Ljavax.servlet.http.Cookie;@3e497f33
2021-06-11 19:56:47.495 [http-nio-8080-exec-3] INFO  com.course.controller.UserManger - 调用SQL更新用户信息成功
2021-06-11 19:56:47.495 [http-nio-8080-exec-3] INFO  com.course.controller.UserManger - 调用SQL更新的用户是：13
2021-06-11 19:56:47.496 [http-nio-8080-exec-3] INFO  com.course.controller.UserManger - 更新后查到的user是:User(id=13, userName=tom, password=1221, age=26, sex=0, permission=1, isDelete=1)
2021-06-11 19:57:22.605 [http-nio-8080-exec-5] INFO  com.course.controller.UserManger - request url is:http://localhost:8080/v1/login
2021-06-11 19:57:22.605 [http-nio-8080-exec-5] INFO  com.course.controller.UserManger - lucyerror
2021-06-11 19:57:22.605 [http-nio-8080-exec-5] INFO  com.course.controller.UserManger - 123
2021-06-11 19:57:22.607 [http-nio-8080-exec-5] INFO  com.course.controller.UserManger - userOld is :null
2021-06-11 19:57:22.607 [http-nio-8080-exec-5] INFO  com.course.controller.UserManger - 此用户lucyerror不存在
2021-06-11 19:57:22.628 [http-nio-8080-exec-7] INFO  com.course.controller.UserManger - request url is:http://localhost:8080/v1/login
2021-06-11 19:57:22.629 [http-nio-8080-exec-7] INFO  com.course.controller.UserManger - tt
2021-06-11 19:57:22.629 [http-nio-8080-exec-7] INFO  com.course.controller.UserManger - 123
2021-06-11 19:57:22.630 [http-nio-8080-exec-7] INFO  com.course.controller.UserManger - userOld is :User(id=1, userName=tt, password=123, age=26, sex=0, permission=0, isDelete=0)
2021-06-11 19:57:22.631 [http-nio-8080-exec-7] INFO  com.course.controller.UserManger - 登录成功------>用户是tt
2021-06-11 19:57:22.693 [http-nio-8080-exec-9] INFO  com.course.controller.UserManger - verifyCookie方法获取到的cookie是[Ljavax.servlet.http.Cookie;@4d6205e9
2021-06-11 19:57:22.699 [http-nio-8080-exec-9] INFO  com.course.controller.UserManger - addUser方法执行成功，插入数据条数1
2021-06-11 19:57:22.725 [http-nio-8080-exec-1] INFO  com.course.controller.UserManger - verifyCookie方法获取到的cookie是[Ljavax.servlet.http.Cookie;@5c93eb66
2021-06-11 19:57:22.727 [http-nio-8080-exec-1] INFO  com.course.controller.UserManger - getUserInfo查询到的用户数量是1
2021-06-11 19:57:22.784 [http-nio-8080-exec-3] INFO  com.course.controller.UserManger - verifyCookie方法获取到的cookie是[Ljavax.servlet.http.Cookie;@43db6b01
2021-06-11 19:57:22.787 [http-nio-8080-exec-3] INFO  com.course.controller.UserManger - getUserInfo查询到的用户数量是2
2021-06-11 19:57:22.863 [http-nio-8080-exec-5] INFO  com.course.controller.UserManger - verifyCookie方法获取到的cookie是[Ljavax.servlet.http.Cookie;@49f1d6e9
2021-06-11 19:57:22.868 [http-nio-8080-exec-5] INFO  com.course.controller.UserManger - 调用SQL更新用户信息成功
2021-06-11 19:57:22.869 [http-nio-8080-exec-5] INFO  com.course.controller.UserManger - 调用SQL更新的用户是：12
2021-06-11 19:57:22.870 [http-nio-8080-exec-5] INFO  com.course.controller.UserManger - 更新后查到的user是:User(id=12, userName=小兰9, password=111, age=19, sex=1, permission=14, isDelete=0)
2021-06-11 19:57:22.891 [http-nio-8080-exec-7] INFO  com.course.controller.UserManger - verifyCookie方法获取到的cookie是[Ljavax.servlet.http.Cookie;@6f17a439
2021-06-11 19:57:22.893 [http-nio-8080-exec-7] INFO  com.course.controller.UserManger - 调用SQL更新用户信息成功
2021-06-11 19:57:22.894 [http-nio-8080-exec-7] INFO  com.course.controller.UserManger - 调用SQL更新的用户是：13
2021-06-11 19:57:22.894 [http-nio-8080-exec-7] INFO  com.course.controller.UserManger - 更新后查到的user是:User(id=13, userName=tom, password=1221, age=26, sex=0, permission=1, isDelete=1)
2021-06-11 20:02:57.593 [Thread-3] INFO  o.s.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext - Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@34ce8af7: startup date [Fri Jun 11 19:55:34 CST 2021]; root of context hierarchy
2021-06-11 20:02:57.597 [Thread-3] INFO  org.springframework.context.support.DefaultLifecycleProcessor - Stopping beans in phase 2147483647
2021-06-11 20:02:57.598 [Thread-3] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Unregistering JMX-exposed beans on shutdown
2021-06-11 20:02:57.600 [Thread-3] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Unregistering JMX-exposed beans
2021-06-11 20:02:57.605 [Thread-3] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2021-06-11 20:02:57.626 [Thread-3] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
